B	shuf6	48
F	shuf6	49
T	shuf6	50
B	shuf6	51
F	shuf6	52
F	shuf6	53
F	shuf6	54
T	shuf6	55
F	shuf6	56
T	shuf6	57
B	shuf6	58
F	shuf6	59
F	shuf6	60
B	shuf6	61
T	shuf6	62
F	shuf6	63
B	shuf6	64
F	shuf6	65
F	shuf6	66
F	shuf6	67
B	shuf6	68
B	shuf6	69
B	shuf6	70
T	shuf6	71
F	shuf6	72
B	shuf6	73
B	shuf6	74
B	shuf6	75
B	shuf6	76
F	shuf6	77
B	shuf6	78
B	shuf6	79
T	shuf6	80
F	shuf6	81
T	shuf6	82
T	shuf6	83
T	shuf6	84
F	shuf6	85
B	shuf6	86
F	shuf6	87
T	shuf6	88
F	shuf6	89
T	shuf6	90
F	shuf6	91
T	shuf6	92
F	shuf6	93
B	shuf6	94
B	shuf6	95
F	shuf6	96
B	shuf6	97
F	shuf6	98
F	shuf6	99
F	shuf7	0
T	shuf7	1
F	shuf7	2
B	shuf7	3
T	shuf7	4
T	shuf7	5
F	shuf7	6
B	shuf7	7
F	shuf7	8
B	shuf7	9
F	shuf7	10
B	shuf7	11
F	shuf7	12
T	shuf7	13
B	shuf7	14
F	shuf7	15
T	shuf7	16
B	shuf7	17
F	shuf7	18
F	shuf7	19
B	shuf7	20
F	shuf7	21
F	shuf7	22
T	shuf7	23
F	shuf7	24
B	shuf7	25
B	shuf7	26
B	shuf7	27
T	shuf7	28
F	shuf7	29
N	shuf7	30
F	shuf7	31
F	shuf7	32
B	shuf7	33
F	shuf7	34
T	shuf7	35
T	shuf7	36
F	shuf7	37
B	shuf7	38
F	shuf7	39
T	shuf7	40
F	shuf7	41
B	shuf7	42
B	shuf7	43
F	shuf7	44
B	shuf7	45
B	shuf7	46
B	shuf7	47
T	shuf7	48
B	shuf7	49
T	shuf7	50
B	shuf7	51
F	shuf7	52
F	shuf7	53
F	shuf7	54
F	shuf7	55
B	shuf7	56
F	shuf7	57
T	shuf7	58
T	shuf7	59
T	shuf7	60
T	shuf7	61
T	shuf7	62
T	shuf7	63
F	shuf7	64
F	shuf7	65
T	shuf7	66
F	shuf7	67
B	shuf7	68
B	shuf7	69
F	shuf7	70
B	shuf7	71
F	shuf7	72
B	shuf7	73
F	shuf7	74
B	shuf7	75
F	shuf7	76
F	shuf7	77
F	shuf7	78
F	shuf7	79
B	shuf7	80
B	shuf7	81
B	shuf7	82
B	shuf7	83
F	shuf7	84
B	shuf7	85
B	shuf7	86
B	shuf7	87
F	shuf7	88
T	shuf7	89
B	shuf7	90
F	shuf7	91
B	shuf7	92
F	shuf7	93
T	shuf7	94
B	shuf7	95
F	shuf7	96
T	shuf7	97
B	shuf7	98
B	shuf7	99
B	shuf8	0
T	shuf8	1
T	shuf8	2
B	shuf8	3
F	shuf8	4
F	shuf8	5
B	shuf8	6
B	shuf8	7
B	shuf8	8
T	shuf8	9
B	shuf8	10
B	shuf8	11
F	shuf8	12
F	shuf8	13
B	shuf8	14
F	shuf8	15
B	shuf8	16
F	shuf8	17
T	shuf8	18
B	shuf8	19
F	shuf8	20
N	shuf8	21
F	shuf8	22
B	shuf8	23
F	shuf8	24
F	shuf8	25
F	shuf8	26
B	shuf8	27
T	shuf8	28
F	shuf8	29
T	shuf8	30
T	shuf8	31
F	shuf8	32
B	shuf8	33
B	shuf8	34
B	shuf8	35
F	shuf8	36
B	shuf8	37
B	shuf8	38
F	shuf8	39
B	shuf8	40
B	shuf8	41
B	shuf8	42
F	shuf8	43
F	shuf8	44
F	shuf8	45
F	shuf8	46
F	shuf8	47
B	shuf8	48
F	shuf8	49
F	shuf8	50
B	shuf8	51
F	shuf8	52
F	shuf8	53
T	shuf8	54
F	shuf8	55
F	shuf8	56
B	shuf8	57
F	shuf8	58
B	shuf8	59
F	shuf8	60
B	shuf8	61
F	shuf8	62
B	shuf8	63
F	shuf8	64
F	shuf8	65
F	shuf8	66
B	shuf8	67
T	shuf8	68
B	shuf8	69
T	shuf8	70
T	shuf8	71
T	shuf8	72
B	shuf8	73
F	shuf8	74
F	shuf8	75
T	shuf8	76
F	shuf8	77
F	shuf8	78
B	shuf8	79
B	shuf8	80
F	shuf8	81
B	shuf8	82
B	shuf8	83
T	shuf8	84
B	shuf8	85
F	shuf8	86
B	shuf8	87
B	shuf8	88
F	shuf8	89
B	shuf8	90
B	shuf8	91
T	shuf8	92
B	shuf8	93
